tm_id,tm_name,understat_id,understat_name
484551,Taylor Richards,9735,Taylor Richards
546926,Jay Idzes,12989,Jay Idzes
612065,Karim Zedadka,7508,Karim Zedadka
243879,Charles Pickel,10936,Charles Pickel
413118,Sikou Niakaté,9782,Sikou Niakaté
412829,Léo Pétrot,7574,Leo Petrot
646740,Gavi,9804,Gavi
553757,Aleksander Buksa,9844,Aleksander Buksa
627228,Yan Couto,10946,Yan Couto
460245,Moritz Jenz,9943,Moritz Jenz
766412,Théo Le Bris,9929,Théo Le Bris
392163,Noah Weißhaupt,9732,Noah Weißhaupt
618415,Nathan Bitumazala,9628,Nathan Bitumazala
621993,Andrew Omobamidele,9833,Andrew Omobamidele
293231,Darko Todorovic,9956,Darko Todorovic
603149,Mohammad Mohebi,11686,Mohammad Mohebi
780147,Rafiki Saïd,9779,Rafiki Said
704156,Nicholas Gioacchini,9973,Nicholas Gioacchini
876034,Yanis Guermouche,9972,Yanis Guermouche
798927,N'Dri Koffi,9979,N'Dri Koffi
282169,Marin Šverko,12873,Marin Sverko
504849,Kaoru Mitoma,10806,Kaoru Mitoma
604073,Konstantin Nizhegorodov,9582,Konstantin Nizhegorodov
494880,Jorge Cuenca,8489,Jorge Cuenca
487421,Juan Manuel Boselli,12064,Juan Manuel Boselli
402733,Gonzalo Montiel,9897,Gonzalo Montiel
659813,Piero Hincapié,9911,Piero Hincapié
520947,Santiago Arzamendia,9937,Santiago Arzamendia
457736,Tijjani Noslin,12378,Tijjani Noslin
687626,Moisés Caicedo,9453,Moisés Caicedo
540827,Suf Podgoreanu,9096,Suf Podgoreanu
401534,Arthur Gomes,13079,Arthur Gomes
513031,Antonio Sánchez,9970,Antonio Sánchez
493702,Mattia Viti,9855,Mattia Viti
188613,Artur Anisimov,9603,Artur Anisimov
866756,Abubakar Inalkaev,10031,Abubakar Inalkaev
599663,Faris Moumbagna,12425,Faris Moumbagna
607226,Loum Tchaouna,9977,Loum Tchaouna
316884,Dominik Greif,9756,Dominik Greif
488626,Jesús Areso,9768,Jesús Areso
634431,Beñat Turrientes,9465,Beñat Turrientes
471004,Luis Binks,9921,Luis Binks
443331,Patrick Osterhage,9711,Patrick Osterhage
470594,Clinton Mola,9479,Clinton Mola
469050,Nathan Collins,9733,Nathan Collins
620477,Kaio Jorge,9872,Kaio Jorge
451906,David Nemeth,10003,David Nemeth
806310,Amadou Salif Mbengue,9930,Amadou Salif Mbengue
548348,Kiliann Sildillia,9270,Kiliann Sildillia
659518,Félix Lemaréchal,10057,Felix Lemarechal
745200,Maghnes Akliouche,10058,Maghnes Akliouche
503980,Joe Gelhardt,9339,Joe Gelhardt
876631,Habib Diarra,9767,Habib Diarra
891379,Nordine Kandil,9932,Nordine Kandil
608531,Mario Hernández,9820,Mario Hernández
547985,Fabiano Parisi,9924,Fabiano Parisi
313830,Pablo Galdames,10034,Pablo Galdames
501769,Kirill Shchetinin,10047,Kirill Shchetinin
704270,Sambou Soumano,10074,Sambou Soumano
571604,Giorgio Scalvini,9107,Giorgio Scalvini
577394,Denso Kasius,10384,Denso Kasius
872380,Felix Afena-Gyan,10077,Felix Afena-Gyan
501767,Aleksandr Mukhin,9386,Aleksandr Mukhin
741292,Iker Bravo,10090,Iker Bravo
383109,Przemyslaw Placheta,10097,Przemyslaw Placheta
531957,Cody Drameh,9499,Cody Drameh
708265,Bradley Barcola,10016,Bradley Barcola
788445,Zidan Sertdemir,10065,Zidan Sertdemir
198873,Marco Modolo,9907,Marco Modolo
750886,Alexis Tibidi,10111,Alexis Tibidi
520857,Conor Noß,8087,Conor Noß
524290,Fisnik Asllani,10113,Fisnik Asllani
594993,Ouparine Djoco,9653,Ouparine Djoco
508637,Solomon Bonnah,10135,Solomon Bonnah
720936,Kirill Zinovich,9610,Kirill Zinovich
568005,Jeremy Sarmiento,10036,Jeremy Sarmiento
594997,Yohann Magnin,10132,Yohann Magnin
501250,Stepan Melnikov,10045,Stepan Melnikov
393904,Filippo Delli Carri,4952,Filippo Delli Carri
660860,Diego Coppola,10169,Diego Coppola
562742,Leo Román,9839,Leo Román
614082,Liam McCarron,9933,Liam McCarron
844637,Marc Pubill,10189,Marc Pubill
503688,Dominic Thompson,9915,Dominic Thompson
648046,Evan Ferguson,10177,Evan Ferguson
671594,Kamory Doumbia,10100,Kamory Doumbia
743500,William Mikelbrencis,9537,William Mikelbrencis
743091,Emirhan İlkhan,10899,Emirhan Ilkhan
532541,Luke Cundle,8179,Luke Cundle
463792,Luca Gemello,7324,Luca Gemello
606718,Toti,10293,Toti
638793,Tajon Buchanan,12322,Tajon Buchanan
448705,Diant Ramaj,9753,Diant Ramaj
170487,Josué Albert,9649,Josue Albert
620315,Lenny Lacroix,8219,Lenny Lacroix
646750,Cristhian Mosquera,10024,Cristhian Mosquera
460660,Jason Mbock,8176,Jason Mbock
339699,Giovanni González,10371,Giovanni González
269601,Dong-jun Lee,10363,Dong-Jun Lee
283140,Tarsis Bonga,10112,Tarsis Bonga
341713,Diego Conde,9698,Diego Conde
533568,Nahuel Tenaglia,10364,Nahuel Tenaglia
340321,Josh Dasilva,10405,Josh Dasilva
170459,Jérôme Phojo,10306,Jerome Phojo
283170,Iñaki Peña,7287,Iñaki Peña
730861,Milos Kerkez,11709,Milos Kerkez
894914,Antonio Nusa,12941,Antonio Nusa
489893,Yuri Alberto,10468,Yuri Alberto
654234,Anton Kade,10288,Anton Kade
334042,Orbelín Pineda,10320,Orbelín Pineda
696589,Tim Iroegbunam,9554,Tim Iroegbunam
257468,Nemanja Glavcic,10440,Nemanja Glavcic
471156,Zakhar Volkov,10437,Zakhar Volkov
633430,Dilan Ortíz,10464,Dilan Ortíz
599046,Marat Apshatsev,10470,Marat Apshatsev
685219,Ansor Khabibov,10136,Ansor Khabibov
371856,Vanja Drkusic,10449,Vanja Drkusic
793774,Marcelo Alves,11667,Marcelo Alves
487839,Simone Trimboli,7393,Simone Trimboli
796429,Justin Che,10426,Justin Che
822959,Tom Bischof,10289,Tom Bischof
290559,Anthony Mandréa,5795,Anthony Mandrea
708184,Lenar Fattakhov,10472,Lenar Fattakhov
666616,Olakunle Olusegun,10530,Olakunle Olusegun
987700,Jonathan Okoronkwo,10531,Jonathan Okoronkwo
711517,Kevin Paredes,10395,Kevin Paredes
521919,Lion Semic,10551,Lion Semic
691920,Artem Karpukas,10510,Artem Karpukas
787912,El Chadaille Bitshiabu,9629,El Chadaille Bitshiabu
441987,Leon Klassen,10456,Leon Klassen
811779,Alejandro Garnacho,10552,Alejandro Garnacho
678088,Luca Wollschläger,10573,Luca Wollschläger
440135,Nikita Goylo,5529,Nikita Goylo
786436,Ismaël Doukouré,10390,Ismaël Doukouré
336307,Christian Früchtl,6071,Christian Früchtl
571140,Luis Hartwig,10182,Luis Hartwig
42796,Nicola Ravaglia,8860,Nicola Ravaglia
641537,Tommaso Baldanzi,9951,Tommaso Baldanzi
323255,Giacomo Satalino,1886,Giacomo Satalino
417414,Davide Marfella,6941,Davide Marfella
602299,Petar Zovko,9896,Petar Zovko
419648,Veljko Birmancevic,11091,Veljko Birmancevic
266941,Milos Satara,11435,Milos Satara
351735,Roman Yuzepchuk,11448,Roman Yuzepchuk
496921,Zaim Divanovic,11437,Zaim Divanovic
431811,Ola Solbakken,11289,Ola Solbakken
656681,Victor Boniface,11867,Victor Boniface
490292,Momo Yansane,11156,Momo Yansane
795431,Tio Cipot,11327,Tio Cipot
717585,Mory Gbane,10626,Mory Gbane
431182,Fanil Sungatulin,10089,Fanil Sungatulin
612869,Aleksey Kashtanov,10630,Aleksey Kashtanov
621397,Nikita Ermakov,10629,Nikita Ermakov
430484,Vladimir Khubulov,10640,Vladimir Khubulov
498015,Kirill Pechenin,10632,Kirill Pechenin
516749,Vladislav Shitov,10116,Vladislav Shitov
599231,Ferran Jutglà,8549,Ferrán Jutglà
104462,Aslan Dashaev,10667,Aslan Dashaev
144545,Kirill Suslov,6646,Kirill Suslov
230536,Andrey Mendel,10672,Andrey Mendel
260676,Vladislav Masternoy,10673,Vladislav Masternoy
288559,Aleksey Gorodovoy,7505,Aleksey Gorodovoy
316296,Maksim Maksimov,10671,Maksim Maksimov
379637,Ruslan Magal,10668,Ruslan Magal
397429,Oleg Dmitriev,10670,Oleg Dmitriev
457184,Marko Rakonjac,10658,Marko Rakonjac
601851,Daniil Kornyushin,9799,Daniil Kornyushin
729266,Lucas Fasson,10657,Lucas Fasson
793509,Mamadou Maiga,10660,Mamadou Maiga
235349,Artem Simonyan,10647,Artem Simonyan
349909,Ivan Enin,10646,Ivan Enin
576743,Kirill Ushatov,10654,Kirill Ushatov
72166,Aleksey Shumskikh,10644,Aleksey Shumskikh
955070,Ernest Nuamah,12060,Ernest Nuamah
627626,Wilfried Gnonto,11155,Wilfried Gnonto
119150,Mislav Orsic,11298,Mislav Orsic
787232,David Datro Fofana,11295,David Datro Fofana
503075,Isak Hien,11053,Isak Hien
266768,Nicolas Moumi Ngamaleu,11129,Nicolas Moumi Ngamaleu
394152,Emanuel Aiwu,10938,Emanuel Aiwu
594505,Raimonds Krollis,11326,Raimonds Krollis
476836,Aron Dønnum,12045,Aron Dønnum
585082,Mihajlo Banjac,10684,Mihajlo Banjac
516737,Batraz Gurtsiev,10680,Batraz Gurtsiev
515501,Dzambolat Tsallagov,10652,Dzambolat Tsallagov
751084,Matvey Ivakhnov,10676,Matvey Ivakhnov
315556,Artem Yuran,10441,Artem Yuran
600464,David Kobesov,10661,David Kobesov
654982,Bilal El Khannouss,13020,Bilal El Khannouss
667287,Yasin Ayari,11385,Yasin Ayari
618350,Dion Beljo,11324,Dion Beljo
496094,Karim Adeyemi,10772,Karim Adeyemi
515747,Rustam Khalnazarov,10685,Rustam Khalnazarov
532745,David Kokoev,10574,David Kokoev
667981,Vladislav Samko,10516,Vladislav Samko
397099,Jordi Osei-Tutu,6723,Jordi Osei-Tutu
552057,Adam Hlozek,10774,Adam Hlozek
370998,Bartol Franjic,10733,Bartol Franjic
226097,Ivan Sunjic,10726,Ivan Sunjic
272587,Daniel-Kofi Kyereh,10739,Daniel-Kofi Kyereh
586659,Yvandro Borges Sanches,10729,Yvandro Borges Sanches
730484,Aaron Zehnter,10863,Aaron Zehnter
410561,Sidi Sané,11200,Sidi Sané
606752,Rodrigo Zalazar,10850,Rodrigo Zalazar
700643,Martin Turk,9085,Martin Turk
476219,Bojan Miovski,12995,Bojan Miovski
608832,Merlin Röhl,11331,Merlin Röhl
532539,Lee Buchanan,10735,Lee Buchanan
345189,Luka Lochoshvili,11026,Luka Lochoshvili
512354,Malcolm Ebiowei,10698,Malcolm Ebiowei
119104,Riad Nouri,10706,Riad Nouri
267147,Cyrille Bayala,8959,Cyrille Bayala
364525,Bevic Moussiti-Oko,10709,Bevic Moussiti-Oko
371554,Kevin Spadanuda,10712,Kevin Spadanuda
585973,Johann Lepenant,10702,Johann Lepenant
627163,Mounaïm El Idrissy,10707,Mounaim El Idrissy
801754,Yanis Cimignani,10711,Yanis Cimignani
962555,Abakar Sylla,11816,Abakar Sylla
291276,Marcin Listkowski,10907,Marcin Listkowski
351955,Federico Baschirotto,10902,Federico Baschirotto
388382,Assan Ceesay,10905,Assan Ceesay
412649,Tommaso Cassandro,11308,Tommaso Cassandro
461496,Morten Hjulmand,10903,Morten Hjulmand
569387,Valentin Gendrey,7742,Valentin Gendrey
624436,Gerard Yepes,10059,Gerard Yepes
268429,Sandi Lovrić,10878,Sandi Lovric
585550,Gavin Bazunu,10765,Gavin Bazunu
628451,Roméo Lavia,10004,Romeo Lavia
198516,Harry Toffolo,10758,Harry Toffolo
503988,Alex Mighten,10761,Alex Mighten
560694,Lewis O'Brien,10759,Lewis O'Brien
393323,Brenden Aaronson,10751,Brenden Aaronson
614603,Chem Campbell,9741,Chem Campbell
183302,Ben Pearson,10742,Ben Pearson
275590,Kieffer Moore,10743,Kieffer Moore
399434,Marcus Tavernier,10741,Marcus Tavernier
633530,Jordan Zemura,10740,Jordan Zemura
532495,Marlon Mustapha,10738,Marlon Mustapha
164904,Mory Diaw,10780,Mory Diaw
208172,Mateusz Wieteska,10781,Mateusz Wieteska
810092,Warren Zaïre-Emery,10786,Warren Zaïre-Emery
628835,Dany Jean,10391,Dany Jean
368468,Moisés,10767,Moisés
599150,Ilya Svinov,10457,Ilya Svinov
390160,Salvatore Esposito,6671,Salvatore Esposito
459151,Nicolò Cambiaghi,7576,Nicolò Cambiaghi
616169,Duccio Degli Innocenti,10615,Duccio Degli Innocenti
691482,Jacopo Fazzini,10303,Jacopo Fazzini
715470,Brian Bayeye,10900,Brian Bayeye
613393,Gaetano Oristanio,11958,Gaetano Oristanio
575693,Ibrahim Cissoko,12184,Ibrahim Cissoko
644401,Keane Lewis-Potter,10809,Keane Lewis-Potter
614258,Levi Colwill,10805,Levi Colwill
419025,Conor Coventry,7239,Conor Coventry
506189,Flynn Downes,10845,Flynn Downes
283871,Florian Dietz,10848,Florian Dietz
179806,Miha Blazic,10826,Miha Blazic
422986,Halid Sabanovic,10825,Halid Sabanovic
980576,Amine Salama,10827,Amine Salama
167472,Youssouf M'Changama,10813,Youssouf M'Changama
569140,Lassine Sinayoko,10815,Lassine Sinayoko
620317,Brayann Pereira,10194,Brayann Pereira
973085,Carlos Baleba,10527,Carlos Baleba
743498,Wilson Odobert,10822,Wilson Odobert
982863,Kyliane Dong,10823,Kyliane Dong
223972,Patrick Pentz,10855,Patrick Pentz
395685,Gédéon Kalulu,10843,Gédéon Kalulu
914562,Désiré Doué,10431,Désiré Doué
690799,Anthony Rouault,10789,Anthony Rouault
812654,Rareș Ilie,10801,Rares Ilie
855015,Farès Chaïbi,10792,Farès Chaïbi
238058,Renato Gojkovic,10682,Renato Gojkovic
582232,Ilya Agapov,7499,Ilya Agapov
951293,Amir Batyrev,10852,Amir Batyrev
491648,Diego Valencia,10964,Diego Valencia
255838,Patrick Ciurria,10894,Patrick Ciurria
347253,Dany Mota,10895,Dany Mota
392959,Andrea Colpani,6718,Andrea Colpani
461019,Samuele Birindelli,10892,Samuele Birindelli
585982,Carlos Augusto,10891,Carlos Augusto
631472,Bruno Langa,12403,Bruno Langa
187384,Cristian Buonaiuto,10939,Cristian Buonaiuto
195335,Michele Castagnetti,11036,Michele Castagnetti
655006,Diego Moreira,11978,Diego Moreira
790660,Ilya Chernyak,11436,Ilya Chernyak
926694,Arthur Vermeeren,12392,Arthur Vermeeren
696346,Jay Stansfield,10718,Jay Stansfield
239949,Jamal Lowe,10865,Jamal Lowe
701057,Rico Lewis,10847,Rico Lewis
820957,Derry Scherhant,10860,Derry Scherhant
745181,Soungoutou Magassa,10770,Soungoutou Magassa
782630,Khalil Fayad,10819,Khalil Fayad
745461,Luca Koleosho,10620,Luca Koleosho
337070,Sekou Gassama,10885,Sekou Gassama
776890,Nicolas Jackson,10048,Nicolas Jackson
586756,Festy Ebosele,10879,Festy Ebosele
301238,Michele Di Gregorio,10890,Michele Di Gregorio
489611,Filippo Ranocchia,9263,Filippo Ranocchia
461833,Caleb Okoli,7333,Caleb Okoli
745284,Vadim Rakov,10779,Vadim Rakov
864121,Abdul Fatawu,12911,Abdul Fatawu
149518,Michaël Barreto,10925,Michael Barreto
413245,Fernand Mayembo,10924,Fernand Mayembo
477834,Ilyes Chetti,10828,Ilyés Chétti
806168,Paul Joly,10817,Paul Joly
830890,Marvin Senaya,9092,Marvin Senaya
308133,Ado Onaiwu,10799,Ado Onaiwu
402002,Mamady Diarra,9533,Mamady Diarra
711382,Jon Karrikaburu,9922,Jon Karrikaburu
457221,Lucas Robertone,10972,Lucas Robertone
536030,Arnau Puigmal,10977,Arnau Puigmal
743589,Kaiky,10970,Kaiky
81997,Fernando Martínez,10969,Fernando Martínez
89731,Iñigo Eguaras,10973,Íñigo Eguaras
438001,Santiago Bueno,10945,Santiago Bueno
783396,Ramón Terrats,10947,Ramón Terrats
225557,Denis Laptev,10650,Denis Laptev
542819,Milutin Osmajic,9762,Milutin Osmajic
268506,Fabrizio Angileri,10987,Fabrizio Angileri
963150,Moi Parra,10988,Moi Parra
571607,Fabio Miretti,9966,Fabio Miretti
559130,Harrison Ashby,10061,Harrison Ashby
129604,Ezgjan Alioski,8722,Ezgjan Alioski
684210,Jaidon Anthony,10746,Jaidon Anthony
425902,Ryan Yates,11003,Ryan Yates
830265,Lohann Doucet,10270,Lohann Doucet
199297,Jacek Goralski,11019,Jacek Góralski
604327,Gabriel Vidovic,10558,Gabriel Vidovic
654415,Alan Virginius,11024,Alan Virginius
174304,Rémy Dugimont,10816,Rémy Dugimont
229012,Kenji-Van Boto,10921,Kenji-Van Boto
344576,Rayan Raveloson,10922,Rayan Raveloson
569390,Julien Ponceau,11015,Julien Ponceau
631007,Filippo Terracciano,8512,Filippo Terracciano
490384,Koni De Winter,9964,Koni de Winter
605532,Egor Proshkin,11017,Egor Proshkin
372808,Mateo Stamatov,10853,Mateo Stamatov
422466,Javi Hernández,8422,Javi Hernández
690429,Robert Wagner,10474,Robert Wagner
923831,Leny Yoro,10564,Leny Yoro
668265,Kayky,10203,Kayky
895326,Joel Roca,10952,Joel Roca
810569,Daniil Martovoy,10655,Daniil Martovoy
810570,Timofey Shipunov,10691,Timofey Shipunov
712117,Bobby Clark,10997,Bobby Clark
864799,Stefan Bajcetic,10723,Stefan Bajcetic
706138,Javi Llabrés,10128,Javi Llabrés
226261,César de la Hoz,11041,César De la Hoz
711625,José Ángel Carmona,9809,José Ángel Carmona
690568,Rizvan Tashaev,10642,Rizvan Tashaev
483348,Djed Spence,10764,Djed Spence
569376,Yanis Begraoui,10919,Yanis Begraoui
611195,Oliver Zandén,11014,Oliver Zandén
421768,Alessandro Cortinovis,10984,Alessandro Cortinovis
928726,Roberto Arroyo,10889,Roberto Arroyo
661241,Diego Acosta,10694,Diego Acosta
717346,Sanoussy Ba,10839,Sanoussy Ba
659516,Warren Bondo,10898,Warren Bondo
818025,Pavel Meleshin,11123,Pavel Meleshin
592979,Himad Abdelli,10923,Himad Abdelli
806501,Souleymane Cissé,11063,Souleymane Cissé
532169,Lukasz Poreba,10833,Lukasz Poreba
484988,Logan Costa,8200,Logan Costa
486084,Daniil Chernyakov,10677,Daniil Chernyakov
812863,Nikita Alekseev,11082,Nikita Alekseev
624340,Matvey Lukin,10679,Matvey Lukin
598765,Brian Ocampo,11071,Brian Ocampo
571299,Hrvoje Smolcic,10861,Hrvoje Smolcic
678479,Denis Huseinbasic,11074,Denis Huseinbasic
592474,Stuart McKinstry,10001,Stuart McKinstry
802747,Siriné Doucouré,11090,Siriné Doucouré
819215,Julien Duranville,11585,Julien Duranville
596122,Pep Chavarría,11087,Pep Chavarría
822331,Omar El Hilali,10875,Omar El Hilali
249036,Márk Koszta,11098,Mark Koszta
720038,Pablo Torre,11025,Pablo Torre
425306,Matt Turner,10700,Matt Turner
287920,Tim Skarke,10926,Tim Skarke
415381,Mats Wieffer,12758,Mats Wieffer
267160,Adam Buksa,11102,Adam Buksa
946883,Iván Fresneda,10886,Iván Fresneda
1012534,Yankuba Minteh,12759,Yankuba Minteh
596153,Justin Njinmah,10585,Justin Njinmah
434110,Leo Greiml,11077,Leo Greiml
463600,Lucas Chevalier,8638,Lucas Chevalier
795657,Djeidi Gassama,10567,Djeidi Gassama
766583,Kike Salas,10334,Kike Salas
782476,Yoann Cathline,11119,Yoann Cathline
739315,Nicolás Fernández Mercau,11121,Nicolás Fernández Mercau
414933,Mihail Caimacov,11112,Mihail Caimacov
429243,Stefan Sapic,11114,Stefan Sapic
638589,Ángel Algobia,10156,Ángel Algobia
574772,Lázaro,11099,Lázaro
517821,Nikolay Sysuev,10638,Nikolay Sysuev
538954,Nikita Kokarev,11491,Nikita Kokarev
646738,Juan Larios,11078,Juan Larios
675565,Thomas Kastanaras,11002,Thomas Kastanaras
890719,Ethan Nwaneri,11132,Ethan Nwaneri
674921,Nikola Soldo,11120,Nikola Soldo
696164,Tim Oermann,10862,Tim Oermann
855050,Ghjuvanni Quilichini,11137,Ghjuvanni Quilichini
631093,Álex Revuelta,10990,Álex Revuelta
817843,Aleksandr Koksharov,11158,Aleksandr Koksharov
796213,Nelson Weiper,11143,Nelson Weiper
787618,Valentín Carboni,11080,Valentín Carboni
401521,Braian Cufré,10983,Braian Cufré
331977,François-Joseph Sollacaro,10714,Francois-Joseph Sollacaro
951579,Saël Kumbedi,11157,Sael Kumbedi
981977,Axel Guéguin,11084,Axel Gueguin
802512,Julius Beck,11040,Julius Beck
924800,Axel Camblan,9826,Axel Camblan
334999,Finn Becker,10731,Finn Becker
698678,Hugo Bueno,10140,Hugo Bueno
654872,Marcel Wenig,11107,Marcel Wenig
891998,Antoine Mendy,9514,Antoine Mendy
345437,Mateusz Lis,11103,Mateusz Lis
459763,Marco Carnesecchi,8871,Marco Carnesecchi
655012,Lucas Stassin,13057,Lucas Stassin
1045767,Pablo Muñoz,10916,Pablo Muñoz
183293,Joe Rothwell,561,Joe Rothwell
488656,Siriki Dembélé,10749,Siriki Dembélé
810558,Turpal-Ali Ibishev,9828,Turpal-Ali Ibishev
813522,Magomed Yakuev,11109,Magomed Yakuev
724104,Fabio Chiarodia,11073,Fabio Chiarodia
526845,Noah Atubolu,10160,Noah Atubolu
581672,Samuel Iling-Junior,10616,Samuel Iling-Junior
907813,Pablo Marín,11185,Pablo Marín
915849,Yanis Massolin,11163,Yanis Massolin
660867,Julio Enciso,11058,Julio Enciso
435796,Kilian Fischer,11031,Kilian Fischer
678441,Daniele Montevago,10425,Daniele Montevago
457911,Dzhambulat Dulaev,11191,Dzhambulat Dulaev
668996,Joaquín Blázquez,10968,Joaquín Blázquez
635347,Alberto del Moral,11202,Alberto del Moral
466806,Álvaro Sanz,10096,Álvaro Sanz
671915,Enzo Barrenechea,11140,Enzo Barrenechea
919515,Jeanuël Belocian,10300,Jeanuël Belocian
764859,Williot Swedberg,10870,Williot Swedberg
652979,Lewis Warrington,10775,Lewis Warrington
857482,Baïla Diallo,11064,Baila Diallo
855056,Taïryk Arconte,11088,Tairyk Arconte
697724,Egor Pogostnov,10690,Egor Pogostnov
395928,Marco Pašalić,11215,Marco Pasalic
455922,Jan Olschowsky,11130,Jan Olschowsky
689637,Chadi Riad,11167,Chadi Riad
834742,Mateo Joseph,11208,Mateo Joseph
712099,Dexter Lembikisa,11233,Dexter Lembikisa
717465,Laurin Ulrich,11228,Laurin Ulrich
790918,Joshua Quarshie,11207,Joshua Quarshie
566965,Diego Collado,11321,Diego Collado
787907,Benjamin Tahirović,11178,Benjamin Tahirovic
906025,Ricard Artero,10954,Ricard Artero
575783,Dmitriy Sergeev,10608,Dmitriy Sergeev
673196,Aleksandr Orekhov,10651,Aleksandr Orekhov
749186,Mikhail Shchetinin,10778,Mikhail Shchetinin
625658,Ander Martín,10435,Ander Martín
557147,José Gragera,11358,José Gragera
380913,Demeaco Duhaney,7437,Demeaco Duhaney
670848,Divin Mubama,11242,Divin Mubama
565093,Bart Verbruggen,11711,Bart Verbruggen
663264,Darko Gyabi,10752,Darko Gyabi
794349,Julien Le Cardinal,11259,Julien Le Cardinal
917778,Rémy Labeau Lascary,11065,Remy Labeau Lascary
961945,Félix Garreta,11223,Félix Garreta
724537,Andrew Moran,11193,Andrew Moran
831161,Lautaro Blanco,11285,Lautaro Blanco
387687,César Montes,11288,César Montes
679754,Niklas Pyyhtiä,10088,Niklas Pyyhtia
564451,Youba Diarra,11286,Youba Diarra
533657,Lewis Brunt,10168,Lewis Brunt
621193,Kasey McAteer,10166,Kasey McAteer
874538,Ryan Trevitt,11146,Ryan Trevitt
622801,Flavio Paoletti,11274,Flavio Paoletti
1016015,Ngal'ayel Mukau,12800,Ngal'ayel Mukau
583255,Antoine Semenyo,11363,Antoine Semenyo
670877,Sonny Perkins,10141,Sonny Perkins
567309,Naatan Skyttä,11013,Naatan Skyttä
794758,Warren Kamanzi,11291,Warren Kamanzi
807165,Bamo Meïté,9699,Bamo Meïté
707242,Badredine Bouanani,11062,Badredine Bouanani
698110,Lorenzo Malagrida,10882,Lorenzo Malagrida
748319,Carlos Alcaraz,11297,Carlos Alcaraz
1029294,Franci Bouebari,11255,Franci Bouebari
647534,Joel Voelkerling Persson,10909,Joel Voelkerling Persson
829874,Lilian Raolisoa,11294,Lilian Raolisoa
923832,Nathan Zézé,11271,Nathan Zeze
670688,Youssef Chermiti,11984,Youssef Chermiti
389253,Auston Trusty,11732,Auston Trusty
632495,Josep Gayá,9838,Josep Gayá
646402,Abner,11318,Abner
345449,Kamil Piątkowski,12325,Kamil Piatkowski
646739,Ángel Alarcón,11471,Ángel Alarcón
865993,David Ozoh,11268,David Ozoh
720162,Justin Diehl,11319,Justin Diehl
405393,Soichiro Kozuki,11312,Soichiro Kozuki
625660,Jon Ander Olasagasti,9466,Jon Ander Olasagasti
565435,Arne Engels,11323,Arne Engels
700106,Brajan Gruda,11310,Brajan Gruda
748070,Alou Kuol,11050,Alou Kuol
569031,Umut Tohumcu,10595,Umut Tohumcu
538994,Pierre Ekwah,10284,Pierre Ekwah
820374,Kobbie Mainoo,11174,Kobbie Mainoo
1053240,Moussa Soumano,11304,Moussa Soumano
1087022,Serigne Faye,11346,Serigne Faye
750903,Jaouen Hadjam,11344,Jaouen Hadjam
1014243,Vivaldo Semedo,11096,Vivaldo Semedo
581669,CJ Egan-Riley,10174,CJ Egan-Riley
711980,Guéla Doué,10868,Guela Doué
783635,Alan Do Marcolino,11351,Alan Do Marcolino
982864,Mathis Hamdi,10501,Mathis Hamdi
649317,Jhon Durán,11366,Jhon Durán
983989,Facundo Buonanotte,11362,Facundo Buonanotte
406973,Moritz Broschinski,11336,Moritz Broschinski
580657,Osame Sahraoui,12801,Osame Sahraoui
591796,Moussa Djitté,11376,Moussa Djitté
860056,Aïman Maurer,10044,Aiman Maurer
876400,Simone Pafundi,10596,Simone Pafundi
989817,Anthony Khelifa,11248,Anthony Khelifa
989826,Mehdi Puch-Herrantz,11382,Mehdi Puch-Herrantz
798929,Gvidas Gineitis,11278,Gvidas Gineitis
744728,Arijon Ibrahimovic,10248,Arijon Ibrahimovic
805714,Renato Veiga,11383,Renato Veiga
825437,Ilyes Housni,11254,Ilyes Housni
1018259,Gift Orban,12367,Gift Orban
929612,Danel Dongmo,10824,Danel Dongmo
710677,Iker Muñoz,11395,Iker Muñoz
671548,Lukas Ambros,11159,Lukás Ambros
710474,Álvaro Aceves,10887,Álvaro Aceves
652996,Said Hamulic,11388,Saïd Hamulic
552059,Lukas Vorlicky,11220,Lukas Vorlicky
745178,Edan Diop,11407,Edan Diop
668547,Máximo Perrone,11378,Máximo Perrone
884072,Jeffinho,11399,Jeffinho
720287,Danila Kozlov,11433,Danila Kozlov
860051,Ayoub Amraoui,11416,Ayoub Amraoui
982855,Reda Belahyane,11049,Reda Belahyane
301240,Samuele Perisan,1157,Samuele Perisan
582353,Mattia Zanotti,10139,Mattia Zanotti
240675,Simone Perilli,11022,Simone Perilli
200779,Yordy Reyna,11449,Yordy Reyna
865414,Kirill Glebov,11455,Kirill Glebov
867929,Egor Noskov,11454,Egor Noskov
596067,Felippe Cardoso,12706,Felippe Cardoso
655009,Richie Sagrado,12874,Richie Sagrado
1033486,Danil Kapustyanskiy,11460,Danil Kapustyanskiy
1004618,Stredair Appuah,11465,Stredair Appuah
846302,Jordan Majchrzak,11280,Jordan Majchrzak
698547,Stefan Melentijevic,11430,Stefan Melentijevic
527276,Kenneth Schmidt,10498,Kenneth Schmidt
635881,Manuel Pozo,11415,Manuel Pozo
651005,Cher Ndour,11768,Cher Ndour
795738,Paxten Aaronson,11410,Paxten Aaronson
724129,Matias Fernandez-Pardo,13051,Matias Fernandez-Pardo
709966,Aleix Garrido,11490,Aleix Garrido
648032,James Abankwah,10881,James Abankwah
